start_date,end_year,duration_emergency,location_name,country,post_emergency,persons_per_handpump,persons_per_tap,liters_per_person_per_day,non_chlorinated_0_cfu,chlorinated_safe_water_quality,households_with_toilet,persons_per_toilet,persons_per_shower,persons_per_hygiene_promoter,refugee_pop,liters_per_person_household,potable_water_storage_10l,protected_water_sources,menstrual_hygiene_satisfaction,household_toilet,defecate_in_toilet,access_to_soap,solid_waste_disposal_access
2021-01-04,2021,27,Bugessera Transit Site,Rwanda,Post-emergency,NA,9,149,NA,100,NA,6,11,17,314,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Gihembe,Rwanda,Post-emergency,NA,102,19,NA,100,10,14,76,205,12302,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Kigeme,Rwanda,Post-emergency,NA,80,16,NA,100,NA,35,72,900,19817,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Kijote,Rwanda,Emergency,NA,7,23,NA,NA,100,4,3,12,85,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Kiziba,Rwanda,Post-emergency,NA,53,21,NA,100,NA,26,50,103,17234,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Mahama,Rwanda,Post-emergency,NA,72,21,100,100,NA,15,15,428,54887,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Mugombwa,Rwanda,Post-emergency,NA,94,28,NA,100,NA,25,53,910,10929,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Nyabiheke,Rwanda,Post-emergency,NA,93,13,NA,100,100,21,47,3612,14450,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Nyanza Reception Center,Rwanda,Post-emergency,NA,0,1000,NA,100,100,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Ajoung Thok,South Sudan,Post-emergency,0,98,21,NA,100,67,7,7,437,42837,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Doro,South Sudan,Post-emergency,400,101,16,100,100,28,17,564,1665,66628,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Gendrassa,South Sudan,Post-emergency,400,118,19,100,100,28,17,NA,609,19496,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Kaya,South Sudan,Post-emergency,NA,74,16,100,100,51,10,NA,733,25681,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Pamir,South Sudan,Post-emergency,0,80,22,NA,90,43,9,11,643,39257,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Yusuf Batil,South Sudan,Post-emergency,400,98,16,NA,100,32,17,774,1399,50364,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Abu Jubaiha Town,Sudan,Post-emergency,NA,NA,0,NA,NA,40,10,NA,139,2781,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Abuda,Sudan,Post-emergency,NA,214,40,NA,NA,37,10,9,419,3356,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Abunowara,Sudan,Post-emergency,NA,NA,0,NA,NA,91,4,NA,NA,367,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Dar Batti,Sudan,Post-emergency,5500,120,0,NA,NA,22,18,NA,252,13885,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,"Elleri West7 (Dar Batti, El Gokhop and Um Kawarow)",Sudan,Post-emergency,2084,972,2,NA,NA,27,15,NA,265,14585,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Fau 5,Sudan,Post-emergency,NA,29,39,NA,NA,87,5,NA,138,831,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Gedied,Sudan,Post-emergency,NA,NA,0,NA,NA,37,7,NA,71,790,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Girba,Sudan,Post-emergency,NA,132,29,NA,NA,30,14,13,886,6206,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Gurayd,Sudan,Post-emergency,NA,NA,0,NA,NA,42,8,NA,99,995,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Kilo 26,Sudan,Post-emergency,NA,219,39,NA,NA,100,14,14,1646,9881,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Shagarab I,Sudan,Post-emergency,NA,396,19,NA,NA,15,15,15,1334,53366,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Sirajiya,Sudan,Post-emergency,NA,568,0,NA,NA,21,18,NA,126,5682,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Um Gargour,Sudan,Post-emergency,NA,663,35,NA,NA,41,4,8,768,11533,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Wad Sharife,Sudan,Post-emergency,NA,172,25,NA,NA,85,5,40,2605,18236,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Mtendeli,Tanzania,Post-emergency,NA,111,35,NA,100,65,6,NA,456,26461,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Nduta,Tanzania,Post-emergency,NA,85,30,NA,99,61,5,NA,503,66938,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Nyarugusu Burundian,Tanzania,Post-emergency,NA,95,33,NA,100,74,6,NA,876,54347,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Nyarugusu Congolese,Tanzania,Post-emergency,125,197,25,NA,100,54,7,NA,1001,78100,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Imvepi,Uganda,Post-emergency,260,176,26,NA,NA,88,3,5,1004,67309,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Kyaka II,Uganda,Post-emergency,500,872,9,NA,100,23,13,NA,485,123928,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Kyangwali,Uganda,Post-emergency,1445,795,9,NA,NA,61,5,1866,625,125039,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Nakivale,Uganda,Post-emergency,529,743,NA,NA,NA,78,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Oruchinga,Uganda,Post-emergency,472,617,22,82,88,100,5,5,107,8027,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Palorinya,Uganda,Post-emergency,505,NA,22,NA,NA,74,11,NA,817,122646,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Rhino Camp,Uganda,Post-emergency,229,285,21,NA,NA,72,5,NA,1429,121525,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Rwamwanja,Uganda,Post-emergency,1159,3766,8,100,40,79,5,NA,392,75312,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Mantapala,Zambia,Post-emergency,189,94,28,NA,NA,97,4,3,538,16148,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Mayukwayukwa,Zambia,Post-emergency,279,NA,17,NA,NA,19,17,NA,933,18672,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-04,2021,27,Tongogara,Zimbabwe,Post-emergency,1034,103,20,NA,NA,30,7,NA,1446,14469,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Boujdour,Algeria,Post-emergency,NA,NA,20,100,100,94,5,4,960,9601,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Dakhla,Algeria,Post-emergency,NA,49,36,100,40,98,5,4,724,10870,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Layounne,Algeria,Post-emergency,NA,NA,12,100,0,88,5,5,1700,25503,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Smara,Algeria,Post-emergency,NA,98,19,NA,NA,87,5,5,1493,25389,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Lovua settlement,Angola,Post-emergency,NA,310,26,100,0,51,7,9,250,6509,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Gado,Cameroon,Post-emergency,494,145,15,NA,88,NA,26,33,501,26573,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Lolo,Cameroon,Post-emergency,433,150,11,NA,NA,2,23,29,395,12275,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Mbile,Cameroon,Post-emergency,627,NA,16,NA,NA,2,32,44,470,13165,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Ngam,Cameroon,Post-emergency,397,160,17,NA,NA,NA,12,16,190,6672,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Ngarisingo,Cameroon,Post-emergency,409,NA,22,NA,NA,NA,14,10,409,1227,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Timangolo,Cameroon,Post-emergency,496,276,14,NA,NA,7,23,16,366,6955,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Amboko,Chad,Post-emergency,655,NA,23,NA,NA,19,21,21,9819,9819,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Amnabak,Chad,Post-emergency,NA,276,8,100,100,11,34,36,2727,27279,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Beakoro,Chad,Post-emergency,319,NA,49,NA,NA,22,16,18,NA,227,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Bekan,Chad,Post-emergency,542,501,29,NA,NA,3,107,162,NA,3093,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Belom,Chad,Post-emergency,492,NA,31,NA,NA,3,24,144,10833,21667,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Bredjing,Chad,Post-emergency,NA,121,16,100,99,45,9,9,4801,48012,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Dar Es Salam,Chad,Post-emergency,465,23,19,100,NA,25,14,12,444,16013,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Dembo,Chad,Post-emergency,732,NA,21,NA,NA,4,65,97,2928,2928,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Diba,Chad,Post-emergency,768,NA,20,NA,NA,3,72,85,NA,3838,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Dilingala,Chad,Post-emergency,460,NA,33,NA,NA,9,28,40,2301,2301,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Djabal,Chad,Post-emergency,NA,76,19,100,100,54,8,9,7802,23407,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Doholo,Chad,Post-emergency,466,NA,33,NA,NA,22,15,15,3027,6055,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Dosseye,Chad,Post-emergency,496,NA,32,NA,NA,53,8,7,4627,13882,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Farchana,Chad,Post-emergency,NA,121,14,100,98,50,9,9,6084,30420,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Gaga,Chad,Post-emergency,NA,101,13,100,98,46,10,9,5197,25987,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Gon,Chad,Post-emergency,415,NA,37,NA,NA,5,55,75,2490,2490,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Gondje,Chad,Post-emergency,420,NA,37,NA,NA,9,42,47,7980,7980,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Goz Amer,Chad,Post-emergency,701,NA,18,100,100,25,17,NA,8935,35743,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Iridimi,Chad,Post-emergency,NA,395,11,100,100,26,16,17,2446,24469,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Kerfi,Chad,Post-emergency,439,NA,27,NA,NA,65,8,NA,1536,1536,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Kouchaguine-Moura,Chad,Post-emergency,NA,67,30,100,100,NA,19,38,998,7988,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Kounoungou,Chad,Post-emergency,NA,86,14,100,100,21,19,20,2262,22625,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Mile,Chad,Post-emergency,NA,109,15,100,100,24,17,18,2356,23567,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Moyo,Chad,Post-emergency,365,NA,42,NA,NA,8,36,44,4020,8040,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Oure Cassoni,Chad,Post-emergency,NA,218,7,100,100,28,12,13,3529,35298,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Silambi,Chad,Post-emergency,323,NA,49,NA,NA,13,21,28,646,646,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Touloum,Chad,Post-emergency,NA,106,11,100,100,8,53,24,2998,29980,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Treguine,Chad,Post-emergency,1288,62,15,100,99,51,8,8,4292,25753,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Bili,Democratic Republic of the Congo,Post-emergency,0,0,13,100,100,37,11,14,660,9913,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Boyabu,Democratic Republic of the Congo,Post-emergency,571,NA,21,100,100,17,21,32,1027,15419,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Inke,Democratic Republic of the Congo,Post-emergency,685,NA,17,100,100,13,31,49,1232,18484,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Mole,Democratic Republic of the Congo,Post-emergency,1040,68,17,100,100,16,23,33,1042,15636,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Bokolmanyo,Ethiopia,Post-emergency,NA,83,19,NA,100,10,27,65,159,26693,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Buramino,Ethiopia,Post-emergency,NA,128,16,NA,100,16,35,59,243,34342,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Dollo Ado Transit Centre,Ethiopia,Emergency,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Fugnido,Ethiopia,Post-emergency,NA,75,20,NA,100,42,12,40,996,43864,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Fugnido 2,Ethiopia,Post-emergency,NA,49,22,NA,100,40,12,19,1057,9520,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Hilaweyn,Ethiopia,Post-emergency,NA,115,18,NA,100,12,48,52,366,36628,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Jewi,Ethiopia,Post-emergency,NA,125,19,NA,100,32,17,29,1197,59862,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Kobe,Ethiopia,Post-emergency,NA,112,21,NA,100,20,19,35,202,31127,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Kule,Ethiopia,Post-emergency,NA,143,16,NA,100,29,17,92,538,46345,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Melkadida,Ethiopia,Post-emergency,NA,85,22,NA,100,18,22,39,225,34891,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Nguenyyiel,Ethiopia,Post-emergency,NA,151,20,NA,100,26,18,17,887,90506,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Okugo,Ethiopia,Post-emergency,NA,97,21,NA,100,22,12,NA,542,11936,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Tierkidi,Ethiopia,Post-emergency,NA,211,15,NA,100,17,28,276,1080,65902,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Ampain,Ghana,Post-emergency,100,39,1,NA,50,NA,19,28,191,3262,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Egyeikrom,Ghana,Post-emergency,NA,55,56,NA,NA,NA,10,15,109,1421,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Fetentaa,Ghana,Post-emergency,NA,69,16,50,25,2,11,31,109,1094,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Krisan,Ghana,Post-emergency,113,0,22,100,60,NA,10,1,95,669,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Basirma,Iraq,Post-emergency,NA,6,108,100,0,100,5,5,848,2545,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Kawergosk,Iraq,Post-emergency,NA,5,178,100,100,100,5,5,965,7727,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Qushtapa,Iraq,Post-emergency,NA,5,134,100,100,100,5,5,1030,8247,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Dagahaley,Kenya,Post-emergency,NA,93,30,NA,94,80,7,NA,1862,78206,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Hagadera,Kenya,Post-emergency,NA,100,28,NA,100,94,5,NA,1977,83047,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Ifo,Kenya,Post-emergency,NA,65,34,NA,94,78,7,NA,1779,74724,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Dzaleka,Malawi,Post-emergency,1270,805,9,NA,NA,36,9,15,158,48270,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Maratane,Mozambique,Post-emergency,589,NA,12,NA,NA,72,4,NA,NA,9538,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Abala,Niger,Post-emergency,NA,231,10,NA,NA,1,21,69,15464,15464,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Chadakori,Niger,Emergency,NA,NA,10,NA,NA,NA,66,66,NA,4187,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Dandaji Makao,Niger,Post-emergency,NA,NA,8,100,40,NA,30,44,3503,3503,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Garin Kaka,Niger,Post-emergency,NA,278,15,100,0,NA,42,55,3331,3331,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Adagom,Nigeria,Post-emergency,1500,271,14,100,100,10,23,29,973,14609,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Bugessera Transit Site,Rwanda,Post-emergency,NA,9,70,NA,100,NA,6,11,17,314,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Gatore,Rwanda,Post-emergency,NA,0,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Gihembe,Rwanda,Post-emergency,NA,114,0,NA,100,10,14,76,80,12307,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Kigeme,Rwanda,Post-emergency,NA,80,16,NA,100,NA,35,72,899,19787,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Kiziba,Rwanda,Post-emergency,NA,52,21,NA,100,NA,26,50,103,17162,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Mahama,Rwanda,Post-emergency,NA,72,23,NA,NA,NA,16,16,449,57502,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Mugombwa,Rwanda,Post-emergency,NA,94,28,NA,100,NA,25,53,908,10907,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Nyabiheke,Rwanda,Post-emergency,NA,100,14,NA,100,NA,21,126,180,14424,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Ajoung Thok,South Sudan,Post-emergency,500,96,25,100,92,68,7,7,355,42628,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Doro,South Sudan,Post-emergency,400,96,15,100,100,28,17,564,1665,66628,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Kaya,South Sudan,Post-emergency,NA,74,19,100,100,51,10,NA,733,25681,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Pamir,South Sudan,Post-emergency,500,80,20,100,88,45,9,10,486,37484,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Yusuf Batil,South Sudan,Post-emergency,400,98,16,100,100,32,17,774,1399,50364,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Abuda,Sudan,Post-emergency,NA,214,40,NA,NA,37,10,9,419,3356,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Al Jameya,Sudan,Post-emergency,NA,89,12,NA,NA,93,5,NA,714,10717,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Al Kashafa,Sudan,Post-emergency,NA,150,3,NA,NA,16,20,NA,448,13001,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Al Redis 1,Sudan,Post-emergency,NA,123,14,NA,NA,28,14,NA,461,11540,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Al Redis 2,Sudan,Post-emergency,NA,97,13,NA,NA,9,37,NA,519,25991,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Alagaya,Sudan,Post-emergency,NA,148,9,NA,NA,NA,123,NA,637,21691,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Dabat Bosin,Sudan,Post-emergency,NA,178,22,NA,NA,NA,79,NA,950,5701,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Dar Batti,Sudan,Post-emergency,667,513,2,NA,NA,22,18,NA,252,13885,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,El Radom,Sudan,Post-emergency,375,89,19,100,69,35,9,8,466,16328,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,"Elleri West7 (Dar Batti, El Gokhop and Um Kawarow)",Sudan,Post-emergency,2157,1007,2,NA,NA,26,15,NA,274,15100,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Fau 5,Sudan,Post-emergency,NA,29,53,NA,NA,87,5,NA,138,831,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Gedied,Sudan,Post-emergency,NA,NA,0,NA,NA,38,7,NA,71,790,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Girba,Sudan,Post-emergency,NA,132,37,NA,NA,30,14,13,886,6206,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Gurayd,Sudan,Post-emergency,NA,NA,0,NA,NA,42,8,NA,99,995,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Jouri,Sudan,Post-emergency,NA,123,10,NA,NA,19,20,NA,432,11241,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Khor Alwarel,Sudan,Post-emergency,NA,152,7,NA,NA,NA,72,NA,577,37529,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Kilo 26,Sudan,Post-emergency,NA,219,38,NA,NA,100,14,14,1646,9881,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Shagarab I,Sudan,Post-emergency,NA,396,19,NA,NA,15,15,15,1334,53366,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Sirajiya,Sudan,Post-emergency,NA,568,0,NA,NA,21,18,NA,126,5682,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Um Gargour,Sudan,Post-emergency,NA,663,35,NA,NA,50,4,8,768,11533,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Um Sangour,Sudan,Post-emergency,NA,191,10,NA,NA,9,33,NA,776,23288,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Wad Sharife,Sudan,Post-emergency,NA,181,24,NA,NA,85,5,40,2605,18236,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Mtendeli,Tanzania,Post-emergency,NA,111,34,NA,100,72,5,NA,456,26461,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Nduta,Tanzania,Post-emergency,NA,85,30,NA,99,65,5,NA,816,66938,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Nyarugusu Burundian,Tanzania,Post-emergency,NA,93,33,NA,100,76,6,NA,662,54347,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Nyarugusu Congolese,Tanzania,Post-emergency,125,186,26,NA,100,54,7,NA,887,78100,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Adjumani,Uganda,Post-emergency,456,NA,17,NA,NA,75,9,NA,3653,215531,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Imvepi,Uganda,Post-emergency,260,176,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Kyangwali,Uganda,Post-emergency,334,612,9,NA,NA,59,5,0,616,123335,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Nakivale,Uganda,Post-emergency,529,743,NA,NA,NA,77,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Oruchinga,Uganda,Post-emergency,472,617,22,60,81,79,5,5,107,8027,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Palorinya,Uganda,Post-emergency,5307,NA,20,NA,NA,25,12,NA,825,123820,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Rhino Camp,Uganda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Mantapala,Zambia,Post-emergency,189,94,29,100,0,100,4,3,525,15751,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Mayukwayukwa,Zambia,Post-emergency,255,NA,19,NA,NA,20,16,NA,931,18637,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-30,2021,34,Tongogara,Zimbabwe,Post-emergency,1034,103,20,NA,NA,30,7,NA,1446,14469,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-01,2020,365,Auserd,Algeria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,89.1,100,92,96,99,88.32,97
2020-01-01,2020,365,Boujdour,Algeria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8,76.5,100,97,99.5,100,96,100
2020-01-01,2020,365,Dakhla,Algeria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.3,92.9,99.8,97,98.9,99,97,97
2020-01-01,2020,365,Layounne,Algeria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1,89.6,99.8,99,98.7,99.5,98,100
2020-01-01,2020,365,Smara,Algeria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.8,98.8,100,98,99,99.5,97,96.5
2020-01-01,2020,365,Borgop,Cameroon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,25.6,100,6,17,78.8,79.1,65.3
2020-01-01,2020,365,Gado,Cameroon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7,26.2,79.6,7,15.6,66,71.5,68.5
2020-01-01,2020,365,Lolo,Cameroon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8,25.4,71.2,16,38.1,88.5,87.3,57.7
